id,from_loc_id,to_loc_id,distance
2977,31,7,11545.4104
2978,31,8,9340.630604
2979,31,9,12700.38404
2980,31,10,15420.20549
2981,31,11,15542.38332
2982,31,12,13536.4599
2983,31,13,6951.363623
2984,31,14,8280.901698
2985,31,15,11672.63295
2986,31,16,6068.178665
2987,31,17,3169.894959
2988,31,18,10465.04403
2989,31,19,6775.031955
2990,31,20,6537.83421
2991,31,21,12377.38308
2992,31,22,12007.72106
2993,31,23,8347.558383
2994,31,24,10863.44108
2995,31,25,16850.70001
2996,31,26,8027.120389
2997,31,27,15270.51559
2998,31,28,9622.862569
2999,31,29,8959.965576
2900,30,29,12598.42099
3201,33,34,10818.35125
3202,33,35,9109.771445
3203,33,36,10252.29617
3204,33,37,6496.098428
3205,33,38,3393.740275
3206,33,39,5874.628915
3207,33,40,8512.670006
3208,33,41,9007.100855
3209,33,42,11301.7403
3210,33,43,16206.7072
3211,33,44,9739.465819
3212,33,45,15235.45936
3213,33,46,17710.50357
3214,33,47,16101.87436
3215,33,48,7128.941116
3216,33,49,5395.731241
3217,33,50,6847.579793
3218,33,51,10244.8434
3219,33,52,11394.14945
3220,33,53,7964.61086
3221,33,54,3482.902321
3222,33,55,6874.082676
3223,33,56,13797.09501
3224,33,57,9946.358427
3225,33,58,5689.373049
3226,33,59,4879.199473
3227,33,60,9273.815238
3228,33,61,5103.66084
3229,33,62,10453.63527
3230,33,63,7640.188199
3231,33,64,10970.25817
3232,33,65,15799.38216
3233,33,66,6936.79015
3234,33,67,8452.631532
3235,33,68,7365.371358
3236,33,69,10802.93715
3237,33,70,11997.57061
3238,33,71,13472.583
3239,33,72,11686.31357
3240,33,73,10850.65882
3241,33,74,7387.993471
3242,33,75,8474.586766
3243,33,76,16495.83421
3244,33,77,9891.952918
3245,33,78,13876.25009
3246,33,79,8455.344558
3247,33,80,8736.82468
3248,33,81,11418.54301
3249,33,82,10247.13585
3250,33,83,10480.29188
3251,33,84,10208.84269
3252,33,85,4942.685491
3253,33,86,11573.56792
3254,33,87,10779.6356
3255,33,88,15021.21222
3256,33,89,11514.50049
3257,33,90,2340.396233
3258,33,91,8410.209343
3259,33,92,5460.397065
3260,33,93,9694.849821
3261,33,94,10317.24349
3262,33,95,9728.809572
3263,33,96,6074.386424
3264,33,97,9931.960046
3265,33,98,8231.044552
3266,33,99,11108.70849
3267,33,100,5125.715214
3268,34,1,11598.94127
3269,34,2,934.5581301
3270,34,3,12830.99012
3271,34,4,14017.26318
3272,34,5,7903.838025
3273,34,6,16406.33588
3274,34,7,12587.62016
3275,34,8,17917.17995
3276,34,9,1072.695293
3277,34,10,11979.21313
3278,34,11,8886.212815
3279,34,12,11000.04134
3280,34,13,18582.97365
3281,34,14,6133.531753
3282,34,15,1350.968303
3283,34,16,7209.330005
3284,34,17,11816.49689
3285,34,18,4823.586386
3286,34,19,9775.718803
3287,34,20,14684.99599
3288,34,21,1459.662953
3289,34,22,648.6366242
3290,34,23,18145.25578
3291,34,24,1992.538768
3292,34,25,10665.91425
3293,34,26,14534.01596
3294,34,27,12349.34625
3295,34,28,16802.42023
3296,34,29,14925.46788
3297,34,30,12488.37799
3298,34,31,12389.6855
3299,34,32,6229.830465
3300,34,33,10818.35125
3601,37,38,5520.536222
3602,37,39,11980.59287
3603,37,40,12024.97392
3604,37,41,10393.92502
3605,37,42,15352.47922
3606,37,43,11866.95943
3607,37,44,8889.397989
3608,37,45,18047.62688
3609,37,46,15681.64695
3610,37,47,16370.58723
3611,37,48,8506.851685
3612,37,49,11887.25129
3613,37,50,8612.43403
3614,37,51,10990.7497
3615,37,52,4904.085539
3616,37,53,12857.52952
3617,37,54,4667.801296
3618,37,55,1531.075708
3619,37,56,7324.398212
3620,37,57,8430.588676
3621,37,58,1197.057004
3622,37,59,5996.912887
3623,37,60,10526.51158
3624,37,61,11393.4002
3625,37,62,12064.86175
3626,37,63,13273.34164
3627,37,64,13549.06987
3628,37,65,13818.35406
3629,37,66,8201.827872
3630,37,67,7245.555372
3631,37,68,2770.167094
3632,37,69,10080.58674
3633,37,70,12591.2425
3634,37,71,7993.002409
3635,37,72,9256.165121
3636,37,73,17277.82583
3637,37,74,11563.10482
3638,37,75,7546.303335
3639,37,76,15836.19609
3640,37,77,5431.649012
3641,37,78,14069.579
3642,37,79,11191.89387
3643,37,80,10458.98902
3644,37,81,6045.100892
3645,37,82,8270.198753
3646,37,83,11909.12639
3647,37,84,8075.651694
3648,37,85,9280.097714
3649,37,86,7033.673694
3650,37,87,16653.57544
3651,37,88,17860.1877
3652,37,89,9811.30053
3653,37,90,6491.316108
3654,37,91,11045.81335
3655,37,92,11471.60648
3656,37,93,6034.15281
3657,37,94,6043.575352
3658,37,95,11846.9008
3659,37,96,7821.421329
3660,37,97,8233.704012
3661,37,98,4723.917914
3662,37,99,8632.626991
3663,37,100,11607.84565
3664,38,1,19417.64431
3665,38,2,7720.401466
3666,38,3,19004.01645
3667,38,4,17097.18406
3668,38,5,11302.05195
3669,38,6,8377.758826
3670,38,7,9887.27717
3671,38,8,14041.47664
3672,38,9,7788.135465
3673,38,10,17675.68413
3674,38,11,16914.20633
3675,38,12,18126.9792
3676,38,13,10628.56879
3677,38,14,8645.977068
3678,38,15,8239.365702
3679,38,16,6711.800047
3680,38,17,3800.672579
3681,38,18,9906.620287
3682,38,19,2944.743085
3683,38,20,7345.544532
3684,38,21,8989.723608
3685,38,22,8085.380383
3686,38,23,11370.83989
3687,38,24,7735.384615
3688,38,25,15111.56429
3689,38,26,8199.964854
3690,38,27,16689.37659
3691,38,28,11679.00743
3692,38,29,9310.360498
3693,38,30,14039.38653
3694,38,31,5801.728858
3695,38,32,11026.11786
3696,38,33,3393.740275
3697,38,34,8070.976398
3698,38,35,11366.42922
3699,38,36,12129.79026
3700,38,37,5520.536222
4001,41,42,13493.61882
4002,41,43,7631.407084
4003,41,44,18744.96209
4004,41,45,10853.81999
4005,41,46,9922.739973
4006,41,47,12288.38598
4007,41,48,2159.952166
4008,41,49,8757.657058
4009,41,50,2290.747686
4010,41,51,1240.034531
4011,41,52,11025.79392
4012,41,53,13020.96219
4013,41,54,7020.700583
4014,41,55,11923.55912
4015,41,56,10947.8533
4016,41,57,18725.42445
4017,41,58,11023.69378
4018,41,59,5055.936307
4019,41,60,267.0542506
4020,41,61,7075.002041
4021,41,62,1791.623869
4022,41,63,5438.972614
4023,41,64,3168.398045
4024,41,65,6824.196889
4025,41,66,2453.749541
4026,41,67,17183.9073
4027,41,68,13163.4191
4028,41,69,2329.921481
4029,41,70,16988.0224
4030,41,71,8022.913189
4031,41,72,18891.50777
4032,41,73,9718.607076
4033,41,74,13928.67302
4034,41,75,17332.93709
4035,41,76,8349.09251
4036,41,77,6624.342988
4037,41,78,15460.1001
4038,41,79,1454.736297
4039,41,80,370.4872402
4040,41,81,14836.58191
4041,41,82,3506.331987
4042,41,83,1704.433327
4043,41,84,18468.25897
4044,41,85,4345.457724
4045,41,86,6494.27349
4046,41,87,7039.267983
4047,41,88,8643.710432
4048,41,89,3372.48568
4049,41,90,6772.78357
4050,41,91,1336.153172
4051,41,92,10816.90462
4052,41,93,16310.32735
4053,41,94,15989.60177
4054,41,95,1456.12751
4055,41,96,15026.98048
4056,41,97,18575.7024
4057,41,98,6130.860605
4058,41,99,18749.55782
4059,41,100,8154.079752
4060,42,1,6235.44698
4061,42,2,12684.93997
4062,42,3,4893.972357
4063,42,4,3231.662355
4064,42,5,14360.92799
4065,42,6,9544.762044
4066,42,7,13580.24301
4067,42,8,5715.966557
4068,42,9,14200.04612
4069,42,10,7779.583601
4070,42,11,6848.220589
4071,42,12,4639.502592
4072,42,13,8076.978462
4073,42,14,8142.883988
4074,42,15,12009.28579
4075,42,16,8834.041578
4076,42,17,11845.34398
4077,42,18,8556.177867
4078,42,19,15494.15965
4079,42,20,11802.16557
4080,42,21,11732.31097
4081,42,22,12656.50435
4082,42,23,8592.868447
4083,42,24,11791.97147
4084,42,25,10458.99898
4085,42,26,12285.03563
4086,42,27,8515.399993
4087,42,28,9537.989016
4088,42,29,11873.04544
4089,42,30,761.1687531
4090,42,31,8898.079077
4091,42,32,7062.552544
4092,42,33,11301.7403
4093,42,34,13191.18961
4094,42,35,8202.450536
4095,42,36,8599.397984
4096,42,37,15352.47922
4097,42,38,14365.79713
4098,42,39,5688.075265
4099,42,40,3448.318191
4100,42,41,13493.61882
4401,45,46,2933.655119
4402,45,47,1727.520532
4403,45,48,12932.54385
4404,45,49,9876.553092
4405,45,50,12912.15803
4406,45,51,10001.75918
4407,45,52,13340.05439
4408,45,53,7907.133652
4409,45,54,17273.87377
4410,45,55,16894.34974
4411,45,56,10979.61277
4412,45,57,10436.92187
4413,45,58,18084.00546
4414,45,59,15702.17127
4415,45,60,10669.09278
4416,45,61,10543.66578
4417,45,62,9074.999414
4418,45,63,8695.07133
4419,45,64,7724.073788
4420,45,65,5777.034417
4421,45,66,13241.94986
4422,45,67,11856.16543
4423,45,68,15767.89582
4424,45,69,10538.28259
4425,45,70,6450.80634
4426,45,71,10947.17999
4427,45,72,9281.810247
4428,45,73,4414.784716
4429,45,74,8974.375594
4430,45,75,11608.60821
4431,45,76,3526.925302
4432,45,77,14177.37616
4433,45,78,4610.995506
4434,45,79,10340.46838
4435,45,80,10875.64582
4436,45,81,12056.59142
4437,45,82,12114.67507
4438,45,83,9192.123821
4439,45,84,10647.88279
4440,45,85,12645.63069
4441,45,86,12406.84637
4442,45,87,5293.474356
4443,45,88,2246.308871
4444,45,89,10495.54173
4445,45,90,15490.60428
4446,45,91,10473.51559
4447,45,92,9907.611148
4448,45,93,12446.34252
4449,45,94,12276.40091
4450,45,95,9464.428788
4451,45,96,12224.07067
4452,45,97,10600.23693
4453,45,98,15463.23718
4454,45,99,9946.59729
4455,45,100,10231.81557
4456,46,1,3415.775191
4457,46,2,8609.495009
4458,46,3,4605.946011
4459,46,4,6137.306328
4460,46,5,7573.699139
4461,46,6,15335.36391
4462,46,7,11703.94149
4463,46,8,9676.038487
4464,46,9,8593.553918
4465,46,10,4521.726826
4466,46,11,750.3596395
4467,46,12,3159.129716
4468,46,13,13085.45964
4469,46,14,9172.623428
4470,46,15,8130.559958
4471,46,16,11538.71777
4472,46,17,19262.67186
4473,46,18,7282.788666
4474,46,19,16975.28211
4475,46,20,15934.48427
4476,46,21,7361.723318
4477,46,22,8233.552931
4478,46,23,12231.93827
4479,46,24,8715.872939
4480,46,25,5489.057782
4481,46,26,14670.92757
4482,46,27,5436.492352
4483,46,28,11628.1394
4484,46,29,13518.14944
4485,46,30,7437.356931
4486,46,31,16108.22456
4487,46,32,6697.719347
4488,46,33,17710.50357
4489,46,34,8241.142678
4490,46,35,12298.21745
4491,46,36,11383.28493
4492,46,37,15681.64695
4493,46,38,16310.00028
4494,46,39,12305.40628
4495,46,40,10861.05839
4496,46,41,9922.739973
4497,46,42,7559.367439
4498,46,43,4384.623593
4499,46,44,11315.88118
4500,46,45,2933.655119
4165,43,7,9372.972941
4166,43,8,12412.23975
4167,43,9,5573.212441
4168,43,10,6293.496212
4169,43,11,5099.901279
4170,43,12,7420.335078
4171,43,13,14749.6553
4172,43,14,10452.97423
4173,43,15,6637.241323
4174,43,16,12469.78465
4175,43,17,16218.49894
4176,43,18,8293.429459
4177,43,19,12590.87392
4178,43,20,14354.68844
4179,43,21,5964.264115
4180,43,22,6266.182361
4181,43,23,13320.89626
4182,43,24,7452.989784
4183,43,25,4854.156787
4184,43,26,12931.39834
4185,43,27,6501.418762
4186,43,28,11967.35455
4187,43,29,12185.22408
4188,43,30,11795.61232
4189,43,31,18256.35467
4190,43,32,8726.687251
4191,43,33,16206.7072
4192,43,34,5868.781128
4193,43,35,13701.6474
4194,43,36,12382.94871
4195,43,37,11866.95943
4196,43,38,12839.86695
4197,43,39,15873.84826
4198,43,40,15161.0658
4199,43,41,7631.407084
4200,43,42,11943.75291
4501,46,47,2946.666081
4502,46,48,12048.88839
4503,46,49,12424.86455
4504,46,50,12213.47668
4505,46,51,8773.196305
4506,46,52,10795.58697
4507,46,53,10809.90449
4508,46,54,16800.27452
4509,46,55,15443.73041
4510,46,56,8369.57433
4511,46,57,11327.55636
4512,46,58,16599.49953
4513,46,59,14853.28195
4514,46,60,9673.869059
4515,46,61,12607.14218
4516,46,62,8223.291725
4517,46,63,10128.88345
4518,46,64,7334.948791
4519,46,65,3415.848155
4520,46,66,12315.87868
4521,46,67,12898.984
4522,46,68,14915.67456
4523,46,69,8724.501427
4524,46,70,8176.27343
4525,46,71,8013.600166
4526,46,72,9716.575315
4527,46,73,7065.124187
4528,46,74,11777.67677
4529,46,75,12774.13189
4530,46,76,1598.626235
4531,46,77,11325.49187
4532,46,78,6124.885348
4533,46,79,10052.56693
4534,46,80,10100.62525
4535,46,81,10820.32965
4536,46,82,9879.148791
4537,46,83,8257.537092
4538,46,84,11249.48894
4539,46,85,13327.84274
4540,46,86,9547.257615
4541,46,87,6931.576329
4542,46,88,2689.410087
4543,46,89,8335.16727
4544,46,90,16470.84409
4545,46,91,10136.80255
4546,46,92,12791.70418
4547,46,93,12265.31485
4548,46,94,11746.82392
4549,46,95,8856.578349
4550,46,96,14439.43097
4551,46,97,11408.09929
4552,46,98,12786.08154
4553,46,99,10370.61146
4554,46,100,12627.72086
4555,47,1,2160.347065
4556,47,2,10972.49165
4557,47,3,2229.234986
4558,47,4,3264.951179
4559,47,5,9711.113882
4560,47,6,12781.31465
4561,47,7,11976.85888
4562,47,8,7143.938372
4563,47,9,11367.1551
4564,47,10,4065.892654
4565,47,11,2196.721338
4566,47,12,214.7676488
4567,47,13,10596.7653
4568,47,14,9491.747579
4569,47,15,10370.12804
4570,47,16,11482.63576
4571,47,17,16597.37583
4572,47,18,8291.511607
4573,47,19,18946.25159
4574,47,20,14244.95014
4575,47,21,9680.75619
4576,47,22,10665.20113
4577,47,23,10123.93107
4578,47,24,10745.37579
4579,47,25,6353.046787
4580,47,26,13581.05446
4581,47,27,5106.174988
4582,47,28,10042.87754
4583,47,29,12508.86539
4584,47,30,4917.288771
4585,47,31,13737.33291
4586,47,32,7119.779978
4587,47,33,16101.87436
4588,47,34,10829.14245
4589,47,35,10033.48489
4590,47,36,9477.347012
4591,47,37,16370.58723
4592,47,38,18136.92911
4593,47,39,10263.08774
4594,47,40,7965.668526
4595,47,41,12288.38598
4596,47,42,4842.876598
4597,47,43,7206.539311
4598,47,44,8819.084314
4599,47,45,1727.520532
4600,47,46,2946.666081
6645,68,12,14008.9286
6646,68,13,4784.913606
6647,68,14,15941.85705
6648,68,15,14981.31017
6649,68,16,13570.26678
6650,68,17,5703.082472
6651,68,18,17643.9507
6652,68,19,4960.075352
6653,68,20,1621.145957
6654,68,21,15399.80092
6655,68,22,14417.6237
6656,68,23,4452.671212
6657,68,24,14910.2521
6658,68,25,9497.919311
6659,68,26,596.3733533
6660,68,27,9578.872629
6661,68,28,4092.089115
6662,68,29,1572.619204
6663,68,30,13520.01581
6664,68,31,8072.516122
6665,68,32,18380.93526
6666,68,33,7365.371358
6667,68,34,13945.6654
6668,68,35,4756.10816
6669,68,36,4809.725469
6670,68,37,2770.167094
6671,68,38,7738.532084
6672,68,39,11417.51401
6673,68,40,9877.033262
6674,68,41,13163.4191
6675,68,42,12860.84946
6676,68,43,12735.6447
6677,68,44,6152.159783
6678,68,45,15767.89582
6679,68,46,14915.67456
6680,68,47,14078.87355
6681,68,48,11230.52503
6682,68,49,12151.51119
6683,68,50,11300.31401
6684,68,51,13724.86329
6685,68,52,5121.036501
6686,68,53,11175.53912
6687,68,54,6900.866294
6688,68,55,1239.86433
6689,68,56,7285.648089
6690,68,57,5666.026632
6691,68,58,2322.697271
6692,68,59,8555.562645
6693,68,60,13296.31146
6694,68,61,12421.39159
6695,68,62,14823.07426
6696,68,63,14985.24507
6697,68,64,16317.6857
6698,68,65,14989.0623
6699,68,66,10922.08706
6700,68,67,4573.823728
7001,71,72,10868.74361
7002,71,73,14580.16915
7003,71,74,18078.08972
7004,71,75,12615.48477
7005,71,76,7843.195664
7006,71,77,3598.352204
7007,71,78,12121.87084
7008,71,79,9439.372794
7009,71,80,8387.786371
7010,71,81,7387.036206
7011,71,82,4741.32383
7012,71,83,7905.944104
7013,71,84,11352.20869
7014,71,85,11636.53458
7015,71,86,2093.423052
7016,71,87,12732.947
7017,71,88,9886.24795
7018,71,89,4731.248838
7019,71,90,11753.07172
7020,71,91,9341.994097
7021,71,92,18642.90771
7022,71,93,9791.84095
7023,71,94,9029.617335
7024,71,95,8654.456915
7025,71,96,14882.01358
7026,71,97,11814.2219
7027,71,98,5287.951509
7028,71,99,10904.11444
7029,71,100,16115.42874
7030,72,1,6314.848666
7031,72,2,18120.76015
7032,72,3,5474.921862
7033,72,4,5096.025806
7034,72,5,9762.925538
7035,72,6,5692.326137
7036,72,7,6259.043733
7037,72,8,1750.499201
7038,72,9,16757.27155
7039,72,10,5512.836857
7040,72,11,9205.455024
7041,72,12,7584.035589
7042,72,13,3539.855345
7043,72,14,15426.35564
7044,72,15,17820.36166
7045,72,16,15175.3027
7046,72,17,10446.54568
7047,72,18,15607.07124
7048,72,19,11444.6374
7049,72,20,6565.891904
7050,72,21,17036.69097
7051,72,22,17692.49735
7052,72,23,2520.07604
7053,72,24,18414.04887
7054,72,25,6666.055437
7055,72,26,5981.254176
7056,72,27,5018.004161
7057,72,28,2470.070069
7058,72,29,5065.994106
7059,72,30,8087.413029
7060,72,31,10305.33683
7061,72,32,14130.49945
7062,72,33,11686.31357
7063,72,34,17326.92416
7064,72,35,2606.776248
7065,72,36,1780.656419
7066,72,37,9256.165121
7067,72,38,13880.68737
7068,72,39,10514.89206
7069,72,40,6303.574774
7070,72,41,18891.50777
7071,72,42,7327.464297
7072,72,43,11462.88231
7073,72,44,2121.809174
7074,72,45,9281.810247
7075,72,46,9716.575315
7076,72,47,7696.808986
7077,72,48,17763.00225
7078,72,49,12379.61969
7079,72,50,17835.20811
7080,72,51,17862.12304
7081,72,52,7989.258159
7082,72,53,8095.514041
7083,72,54,13153.07171
7084,72,55,7760.425541
7085,72,56,7947.336147
7086,72,57,1749.165215
7087,72,58,8810.361888
7088,72,59,15020.57725
7089,72,60,18701.45458
7090,72,61,14053.99682
7091,72,62,17885.44345
7092,72,63,15638.15808
7093,72,64,16944.05912
7094,72,65,12543.34808
7095,72,66,17457.54952
7096,72,67,3248.373621
7097,72,68,6541.324947
7098,72,69,16578.76712
7099,72,70,3711.587903
7100,72,71,10868.74361
7401,75,76,14346.80279
7402,75,77,12422.68792
7403,75,78,7039.423147
7404,75,79,16892.5357
7405,75,80,17142.65207
7406,75,81,5240.54336
7407,75,82,15688.21663
7408,75,83,18954.52869
7409,75,84,1789.180075
7410,75,85,13367.21259
7411,75,86,13338.16483
7412,75,87,14125.47832
7413,75,88,13854.85974
7414,75,89,16946.77222
7415,75,90,10615.11115
7416,75,91,16867.40783
7417,75,92,8185.891295
7418,75,93,2832.806945
7419,75,94,3586.00895
7420,75,95,18163.74029
7421,75,96,2830.211192
7422,75,97,1459.12572
7423,75,98,12227.42901
7424,75,99,2662.604319
7425,75,100,10661.86536
7426,76,1,5009.39955
7427,76,2,7028.826161
7428,76,3,6119.46715
7429,76,4,7474.303287
7430,76,5,7703.437199
7431,76,6,16900.38002
7432,76,7,12611.91437
7433,76,8,11210.33582
7434,76,9,7164.419448
7435,76,10,6051.836696
7436,76,11,2176.392202
7437,76,12,4404.013008
7438,76,13,14651.68869
7439,76,14,7957.511569
7440,76,15,6535.442098
7441,76,16,10336.76641
7442,76,17,18114.7671
7443,76,18,5917.035272
7444,76,19,16087.16592
7445,76,20,17355.30094
7446,76,21,5770.321244
7447,76,22,6662.552948
7448,76,23,13830.33374
7449,76,24,7118.000849
7450,76,25,6579.310874
7451,76,26,15944.00134
7452,76,27,6902.616488
7453,76,28,13177.0437
7454,76,29,14842.22666
7455,76,30,7980.517234
7456,76,31,15795.98326
7457,76,32,5602.073512
7458,76,33,16495.83421
7459,76,34,6712.504494
7460,76,35,13892.85721
7461,76,36,12974.84815
7462,76,37,15836.19609
7463,76,38,14747.59532
7464,76,39,12110.27526
7465,76,40,11720.50305
7466,76,41,8349.09251
90,1,91,13522.33815
91,1,92,12213.75871
92,1,93,9094.425936
93,1,94,8729.460539
94,1,95,12262.65992
95,1,96,11338.4356
96,1,97,7992.533156
97,1,98,14334.34509
98,1,99,6978.040333
99,1,100,13554.70807
100,2,1,12021.00618
401,5,6,12380.15961
402,5,7,5601.672205
403,5,8,11366.1366
404,5,9,7050.640734
405,5,10,6691.720108
406,5,11,8117.330308
407,5,12,9890.587562
408,5,13,11944.18205
409,5,14,13793.43593
410,5,15,9138.239239
411,5,16,15072.69499
412,5,17,13181.25574
413,5,18,11825.2525
414,5,19,9653.577232
415,5,20,10476.87809
416,5,21,8732.890843
417,5,22,8515.66588
418,5,23,10555.91972
419,5,24,9883.807343
420,5,25,4052.246117
421,5,26,9094.921979
422,5,27,6160.007708
423,5,28,9070.71342
424,5,29,8491.555115
425,5,30,14605.07701
426,5,31,16348.10873
427,5,32,12532.12611
428,5,33,14203.00792
429,5,34,7903.838025
430,5,35,11040.05975
431,5,36,9813.240824
432,5,37,8204.219685
433,5,38,11302.05195
434,5,39,19716.00691
435,5,40,15905.11212
436,5,41,9129.576534
437,5,42,14360.92799
438,5,43,3892.454184
439,5,44,11643.1482
440,5,45,10461.07545
441,5,46,7573.699139
442,5,47,9711.113882
443,5,48,9618.889351
444,5,49,17886.8684
445,5,50,10013.73604
446,5,51,8282.056075
447,5,52,3735.337122
448,5,53,17402.81842
449,5,54,10894.51315
450,5,55,8562.45272
451,5,56,1976.026041
452,5,57,10988.53721
453,5,58,9310.675014
454,5,59,10219.17234
455,5,60,8947.036655
456,5,61,16170.68926
457,5,62,9046.977022
458,5,63,14201.73117
459,5,64,9863.060553
460,5,65,6135.348351
461,5,66,9588.037911
462,5,67,11500.85835
463,5,68,8855.738911
464,5,69,6836.035168
465,5,70,12173.11984
466,5,71,1165.643538
467,5,72,9762.925538
468,5,73,14516.0837
469,5,74,16957.22696
470,5,75,11755.87749
471,5,76,7703.437199
472,5,77,4522.52913
473,5,78,11056.42029
474,5,79,10522.25771
475,5,80,9497.556894
476,5,81,6524.606463
477,5,82,5902.932159
478,5,83,8872.228544
479,5,84,10357.39946
480,5,85,12800.15003
481,5,86,3204.520418
482,5,87,13143.43104
483,5,88,9763.132231
484,5,89,5790.997335
485,5,90,12721.09046
486,5,91,10433.05298
487,5,92,19660.70237
488,5,93,8985.611543
489,5,94,8195.158927
490,5,95,9658.534844
491,5,96,14270.34708
492,5,97,10820.58986
493,5,98,6215.115064
494,5,99,9843.594401
495,5,100,17264.81068
496,6,1,11926.65466
497,6,2,16082.45775
498,6,3,10783.6909
499,6,4,9548.301138
500,6,5,12380.15961
801,9,10,11853.04877
802,9,11,9291.648309
803,9,12,11555.30898
804,9,13,17735.91014
805,9,14,7148.658368
806,9,15,2411.472101
807,9,16,8022.974023
808,9,17,11588.76961
809,9,18,5896.112597
810,9,19,9107.343065
811,9,20,13856.93167
812,9,21,2491.072043
813,9,22,1704.578336
814,9,23,17072.72348
815,9,24,2971.986179
816,9,25,10177.06674
817,9,26,13544.93981
818,9,27,12046.96793
819,9,28,15763.89619
820,9,29,13869.51957
821,9,30,13516.37589
822,9,31,12700.38404
823,9,32,7294.121102
824,9,33,10831.18899
825,9,34,1072.695293
826,9,35,17533.17751
827,9,36,16672.11148
828,9,37,10350.05081
829,9,38,7788.135465
830,9,39,12688.41657
831,9,40,16606.8707
832,9,41,2174.628864
833,9,42,14200.04612
834,9,43,5573.212441
835,9,44,18649.78566
836,9,45,10318.57003
837,9,46,8593.553918
838,9,47,11367.1551
839,9,48,3702.779287
840,9,49,10850.71084
841,9,50,4000.106206
842,9,51,1253.802395
843,9,52,9483.622591
844,9,53,14821.54427
845,9,54,8207.101085
846,9,55,11810.96629
847,9,56,8948.297542
848,9,57,17951.65362
849,9,58,11285.72343
850,9,59,6275.493847
851,9,60,1948.843967
852,9,61,9210.21426
853,9,62,2268.555695
854,9,63,7276.067818
855,9,64,3650.389133
856,9,65,5221.08071
857,9,66,3899.576906
858,9,67,17532.34199
859,9,68,12966.35855
860,9,69,300.3402581
861,9,70,16708.93314
862,9,71,5996.768603
863,9,72,16757.27155
864,9,73,10644.0671
865,9,74,15937.02481
866,9,75,17856.47443
867,9,76,7164.419448
868,9,77,5477.409159
869,9,78,14681.93859
870,9,79,3480.078067
871,9,80,2540.611989
872,9,81,13227.3247
873,9,82,2174.644029
874,9,83,2067.054781
875,9,84,17300.57318
876,9,85,6463.382777
877,9,86,4791.722786
878,9,87,7951.931443
879,9,88,8098.798405
880,9,89,1265.520406
881,9,90,8502.50997
882,9,91,3402.065561
883,9,92,12929.25435
884,9,93,15343.95468
885,9,94,14725.9241
886,9,95,2690.755113
887,9,96,16882.97533
888,9,97,17746.97416
889,9,98,5641.878895
890,9,99,16893.88673
891,9,100,10272.94227
892,10,1,1909.693277
893,10,2,12632.36219
894,10,3,2890.651827
895,10,4,4672.250365
896,10,5,6691.720108
897,10,6,11162.85707
898,10,7,7942.506963
899,10,8,6134.830867
900,10,9,11853.04877
1201,13,14,14285.40241
1202,13,15,18613.59817
1203,13,16,12699.26093
1204,13,17,6970.827089
1205,13,18,16029.3908
1206,13,19,8808.05479
1207,13,20,3912.599659
1208,13,21,19309.83906
1209,13,22,18710.22473
1210,13,23,1451.66923
1211,13,24,17814.01632
1212,13,25,9907.546317
1213,13,26,4216.477938
1214,13,27,8514.883696
1215,13,28,2906.950046
1216,13,29,4044.703946
1217,13,30,8739.027537
1218,13,31,6951.363623
1219,13,32,14794.87462
1220,13,33,8146.552632
1221,13,34,18582.97365
1222,13,35,1048.891044
1223,13,36,2367.62825
1224,13,37,7388.498891
1225,13,38,10628.56879
1226,13,39,8369.559187
1227,13,40,5289.99941
1228,13,41,17021.23106
1229,13,42,8076.978462
1230,13,43,14749.6553
1231,13,44,1788.093442
1232,13,45,11843.76689
1233,13,46,13085.45964
1234,13,47,10596.7653
1235,13,48,14886.59423
1236,13,49,9983.069341
1237,13,50,14730.89283
1238,13,51,18133.92944
1239,13,52,8807.029534
1240,13,53,6898.753423
1241,13,54,10040.27901
1242,13,55,5925.882804
1243,13,56,9970.15312
1244,13,57,1806.280672
1245,13,58,6485.080606
1246,13,59,12017.7249
1247,13,60,17270.72063
1248,13,61,11329.37609
1249,13,62,18590.36408
1250,13,63,13841.32282
1251,13,64,18210.03881
1252,13,65,16083.02426
1253,13,66,14608.49625
1254,13,67,447.2201914
1255,13,68,4784.913606
1256,13,69,17457.91029
1257,13,70,5393.891743
1258,13,71,12765.83837
1259,13,72,3539.855345
1260,13,73,11507.37251
1261,13,74,5558.622135
1262,13,75,328.0446596
1263,13,76,14651.68869
1264,13,77,12378.15334
1265,13,78,7298.790315
1266,13,79,16568.60529
1267,13,80,16821.50869
1268,13,81,5419.741535
1269,13,82,15596.58451
1270,13,83,18626.52536
1271,13,84,2107.723321
1272,13,85,13041.54914
1273,13,86,13379.25243
1274,13,87,14112.15463
1275,13,88,14088.84445
1276,13,89,16944.8786
1277,13,90,10290.3411
1278,13,91,16541.3479
1279,13,92,7982.688992
1280,13,93,2975.156853
1281,13,94,3751.956772
1282,13,95,17842.44075
1283,13,96,2550.522916
1284,13,97,1786.719575
1285,13,98,12094.36285
1286,13,99,2987.003161
1287,13,100,10419.50798
1288,14,1,11590.83844
1289,14,2,5263.990565
1290,14,3,11441.26113
1291,14,4,10856.31011
1292,14,5,13793.43593
1293,14,6,13556.8977
1294,14,7,18276.81358
1295,14,8,13709.6726
1296,14,9,7148.658368
1297,14,10,13383.60298
1298,14,11,9217.825599
1299,14,12,9487.75268
