id,region,title,instance_id,status,severity,first_observed_at,last_observed_at,description,finding_type,inspector_score,cvss_score,vulnerability_id
arn:aws:inspector:eu-north-1:266480780430:finding/467a423345aa4a3883fa4504fac5e6a3,eu-north-1,Finding 7 for i-0c3b9495bf6a4327,i-0c3b9495bf6a4327,RESOLVED,CRITICAL,2025-01-08T14:10:00Z,2025-01-08T14:10:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/467a423345aa4a3883fa4504fac5e6a3,PACKAGE_VULNERABILITY,99.9,6.2,CVE-2021-43196
arn:aws:inspector:eu-north-1:266480780430:finding/cef2981085a0440183b3170caa855a1d,eu-north-1,Finding 8 for i-0c3b9495bf6a4327,i-0c3b9495bf6a4327,ACTIVE,HIGH,2025-06-17T20:48:00Z,2025-06-17T20:48:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cef2981085a0440183b3170caa855a1d,NETWORK_REACHABILITY,99.65,,
arn:aws:inspector:eu-north-1:266480780430:finding/38a778eeb4fd432c9b5ed9c0650af4ac,eu-north-1,Finding 1 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,LOW,2025-06-18T14:40:00Z,2025-06-18T14:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/38a778eeb4fd432c9b5ed9c0650af4ac,NETWORK_REACHABILITY,0.43,,
arn:aws:inspector:eu-north-1:266480780430:finding/b0972e7ed75a4ef1b574546aea2926ce,eu-north-1,Finding 2 for i-c17711ae63f24aff,i-c17711ae63f24aff,RESOLVED,LOW,2025-05-09T08:14:00Z,2025-05-09T08:14:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b0972e7ed75a4ef1b574546aea2926ce,NETWORK_REACHABILITY,65.67,,
arn:aws:inspector:eu-north-1:266480780430:finding/0d33459f2d90464dbec9e34b135eb9dc,eu-north-1,Finding 3 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,LOW,2025-04-19T00:45:00Z,2025-04-19T00:45:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/0d33459f2d90464dbec9e34b135eb9dc,NETWORK_REACHABILITY,58.02,,
arn:aws:inspector:eu-north-1:266480780430:finding/0c36dd51283641398bd013dd732820fe,eu-north-1,Finding 4 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,LOW,2025-05-28T15:44:00Z,2025-05-28T15:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/0c36dd51283641398bd013dd732820fe,PACKAGE_VULNERABILITY,75.78,3.4,CVE-2021-32494
arn:aws:inspector:eu-north-1:266480780430:finding/f8890cafb22a43a19d56e961a98605b7,eu-north-1,Finding 5 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,MEDIUM,2025-03-28T22:11:00Z,2025-03-28T22:11:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f8890cafb22a43a19d56e961a98605b7,PACKAGE_VULNERABILITY,89.16,9.0,CVE-2021-1795
arn:aws:inspector:eu-north-1:266480780430:finding/c22eb293421b4bd2ba819ca05f4c58a1,eu-north-1,Finding 6 for i-c17711ae63f24aff,i-c17711ae63f24aff,RESOLVED,MEDIUM,2025-02-03T21:07:00Z,2025-02-03T21:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c22eb293421b4bd2ba819ca05f4c58a1,NETWORK_REACHABILITY,64.44,,
arn:aws:inspector:eu-north-1:266480780430:finding/4a139796a1e74e8cb9277512b23d99e9,eu-north-1,Finding 7 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,CRITICAL,2025-04-12T06:45:00Z,2025-04-12T06:45:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4a139796a1e74e8cb9277512b23d99e9,NETWORK_REACHABILITY,75.13,,
arn:aws:inspector:eu-north-1:266480780430:finding/a90a6abee54e4d7d80ead44698185996,eu-north-1,Finding 8 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,CRITICAL,2025-01-01T11:03:00Z,2025-01-01T11:03:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a90a6abee54e4d7d80ead44698185996,NETWORK_REACHABILITY,9.69,,
arn:aws:inspector:eu-north-1:266480780430:finding/8327ac0368d142318f2e7f4d8c0bfcd2,eu-north-1,Finding 9 for i-c17711ae63f24aff,i-c17711ae63f24aff,ACTIVE,LOW,2025-03-17T20:20:00Z,2025-03-17T20:20:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8327ac0368d142318f2e7f4d8c0bfcd2,PACKAGE_VULNERABILITY,96.44,5.0,CVE-2021-22201
arn:aws:inspector:eu-north-1:266480780430:finding/df704249825f4487a08e98e8ab2e7723,eu-north-1,Finding 1 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,ACTIVE,CRITICAL,2025-02-24T10:11:00Z,2025-02-24T10:11:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/df704249825f4487a08e98e8ab2e7723,PACKAGE_VULNERABILITY,44.81,3.4,CVE-2021-35105
arn:aws:inspector:eu-north-1:266480780430:finding/ddcf3a0974ae4a50868a8ba39533c085,eu-north-1,Finding 2 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,CRITICAL,2025-05-10T17:47:00Z,2025-05-10T17:47:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ddcf3a0974ae4a50868a8ba39533c085,PACKAGE_VULNERABILITY,43.12,2.9,CVE-2021-3189
arn:aws:inspector:eu-north-1:266480780430:finding/38c0fae6a13341cfaedde38cbb302a8e,eu-north-1,Finding 3 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,CRITICAL,2025-04-06T15:26:00Z,2025-04-06T15:26:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/38c0fae6a13341cfaedde38cbb302a8e,PACKAGE_VULNERABILITY,83.18,0.4,CVE-2021-40175
arn:aws:inspector:eu-north-1:266480780430:finding/5f727eee2b28420791ec5ba91e79bba8,eu-north-1,Finding 4 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,LOW,2025-02-12T12:50:00Z,2025-02-12T12:50:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5f727eee2b28420791ec5ba91e79bba8,NETWORK_REACHABILITY,97.14,,
arn:aws:inspector:eu-north-1:266480780430:finding/b8d5d8eab11e4717801d720c7db0e527,eu-north-1,Finding 5 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,MEDIUM,2025-03-20T22:57:00Z,2025-03-20T22:57:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b8d5d8eab11e4717801d720c7db0e527,NETWORK_REACHABILITY,46.09,,
arn:aws:inspector:eu-north-1:266480780430:finding/411f9e9f0a3e4e4790e24d884c14d2f6,eu-north-1,Finding 6 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,ACTIVE,LOW,2025-02-10T16:50:00Z,2025-02-10T16:50:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/411f9e9f0a3e4e4790e24d884c14d2f6,PACKAGE_VULNERABILITY,68.13,0.2,CVE-2021-26036
arn:aws:inspector:eu-north-1:266480780430:finding/52717c174cc44abfbdc920299ba66c29,eu-north-1,Finding 7 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,LOW,2025-02-02T05:54:00Z,2025-02-02T05:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/52717c174cc44abfbdc920299ba66c29,PACKAGE_VULNERABILITY,49.65,8.4,CVE-2021-27464
arn:aws:inspector:eu-north-1:266480780430:finding/22d3e3049caf4ce4b08a5e3702a21f6b,eu-north-1,Finding 8 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,MEDIUM,2025-03-18T23:20:00Z,2025-03-18T23:20:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/22d3e3049caf4ce4b08a5e3702a21f6b,PACKAGE_VULNERABILITY,88.54,7.1,CVE-2021-42586
arn:aws:inspector:eu-north-1:266480780430:finding/8eb21f46171f4fbca232c71bbbf3beff,eu-north-1,Finding 9 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,RESOLVED,HIGH,2025-03-21T06:30:00Z,2025-03-21T06:30:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8eb21f46171f4fbca232c71bbbf3beff,NETWORK_REACHABILITY,24.05,,
arn:aws:inspector:eu-north-1:266480780430:finding/76b5f2ccf7d646a1a683ea47f6525ac7,eu-north-1,Finding 10 for i-0870ae35d0d9477a,i-0870ae35d0d9477a,ACTIVE,LOW,2025-05-05T14:38:00Z,2025-05-05T14:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/76b5f2ccf7d646a1a683ea47f6525ac7,PACKAGE_VULNERABILITY,42.81,4.5,CVE-2021-20110
arn:aws:inspector:eu-north-1:266480780430:finding/4cd8c4a65685400c89eb69f1a617e45a,eu-north-1,Finding 1 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,ACTIVE,HIGH,2025-06-04T13:36:00Z,2025-06-04T13:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4cd8c4a65685400c89eb69f1a617e45a,PACKAGE_VULNERABILITY,51.91,6.0,CVE-2021-38727
arn:aws:inspector:eu-north-1:266480780430:finding/be1a3c48b1a24029992fa5f504ede6b2,eu-north-1,Finding 2 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,ACTIVE,LOW,2025-06-02T06:52:00Z,2025-06-02T06:52:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/be1a3c48b1a24029992fa5f504ede6b2,NETWORK_REACHABILITY,36.87,,
arn:aws:inspector:eu-north-1:266480780430:finding/15b8dd1bfacf466ab5a39748fff7e06e,eu-north-1,Finding 3 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,CRITICAL,2025-03-28T21:21:00Z,2025-03-28T21:21:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/15b8dd1bfacf466ab5a39748fff7e06e,NETWORK_REACHABILITY,44.64,,
arn:aws:inspector:eu-north-1:266480780430:finding/338cb62020f84c16b02c292f7cac40ae,eu-north-1,Finding 4 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,HIGH,2025-05-08T03:16:00Z,2025-05-08T03:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/338cb62020f84c16b02c292f7cac40ae,NETWORK_REACHABILITY,88.61,,
arn:aws:inspector:eu-north-1:266480780430:finding/185a3cdb37c94182a196363d43e0d80e,eu-north-1,Finding 5 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,MEDIUM,2025-06-06T08:46:00Z,2025-06-06T08:46:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/185a3cdb37c94182a196363d43e0d80e,NETWORK_REACHABILITY,93.45,,
arn:aws:inspector:eu-north-1:266480780430:finding/927e7aba31a94c31964f1d74a89b8ed1,eu-north-1,Finding 6 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,ACTIVE,LOW,2025-04-17T15:06:00Z,2025-04-17T15:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/927e7aba31a94c31964f1d74a89b8ed1,PACKAGE_VULNERABILITY,57.45,7.7,CVE-2021-30625
arn:aws:inspector:eu-north-1:266480780430:finding/1c0420d21dc74b3ebf484b81c813328b,eu-north-1,Finding 7 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,CRITICAL,2025-04-22T06:55:00Z,2025-04-22T06:55:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1c0420d21dc74b3ebf484b81c813328b,NETWORK_REACHABILITY,62.37,,
arn:aws:inspector:eu-north-1:266480780430:finding/2632c7512d5f4086b3f11b56b59e3bb4,eu-north-1,Finding 8 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,CRITICAL,2025-06-20T01:01:00Z,2025-06-20T01:01:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/2632c7512d5f4086b3f11b56b59e3bb4,PACKAGE_VULNERABILITY,60.13,4.8,CVE-2021-34997
arn:aws:inspector:eu-north-1:266480780430:finding/d6b418bc03524a72bbf5131e27f601ce,eu-north-1,Finding 9 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,MEDIUM,2025-06-12T20:25:00Z,2025-06-12T20:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d6b418bc03524a72bbf5131e27f601ce,PACKAGE_VULNERABILITY,69.3,6.0,CVE-2021-34578
arn:aws:inspector:eu-north-1:266480780430:finding/89a9b3f526e945188d54a7c977d58f7e,eu-north-1,Finding 10 for i-0bf4f810cdeb40db,i-0bf4f810cdeb40db,RESOLVED,CRITICAL,2025-05-11T13:22:00Z,2025-05-11T13:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/89a9b3f526e945188d54a7c977d58f7e,NETWORK_REACHABILITY,41.43,,
arn:aws:inspector:eu-north-1:266480780430:finding/7a059299e9c84ff681625ce57ea7de7e,eu-north-1,Finding 1 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,ACTIVE,CRITICAL,2025-04-03T11:40:00Z,2025-04-03T11:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/7a059299e9c84ff681625ce57ea7de7e,NETWORK_REACHABILITY,94.05,,
arn:aws:inspector:eu-north-1:266480780430:finding/81b731b2638c48d7b5c84ecf31749cfe,eu-north-1,Finding 2 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,ACTIVE,CRITICAL,2025-02-04T05:20:00Z,2025-02-04T05:20:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/81b731b2638c48d7b5c84ecf31749cfe,NETWORK_REACHABILITY,62.72,,
arn:aws:inspector:eu-north-1:266480780430:finding/b1d230749e6c4f5f883d0413c74d8161,eu-north-1,Finding 3 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,ACTIVE,CRITICAL,2025-01-18T22:22:00Z,2025-01-18T22:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b1d230749e6c4f5f883d0413c74d8161,NETWORK_REACHABILITY,88.67,,
arn:aws:inspector:eu-north-1:266480780430:finding/734f722dc2f04dd3a3a3655beffe66bd,eu-north-1,Finding 4 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,RESOLVED,CRITICAL,2025-03-26T00:24:00Z,2025-03-26T00:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/734f722dc2f04dd3a3a3655beffe66bd,PACKAGE_VULNERABILITY,89.44,7.4,CVE-2021-42314
arn:aws:inspector:eu-north-1:266480780430:finding/15323cf12d2c4f469dbdf4fce01b7771,eu-north-1,Finding 5 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,ACTIVE,LOW,2025-05-22T12:06:00Z,2025-05-22T12:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/15323cf12d2c4f469dbdf4fce01b7771,PACKAGE_VULNERABILITY,71.79,3.0,CVE-2021-20651
arn:aws:inspector:eu-north-1:266480780430:finding/f1a336397f444b96a3b7bc60fd4314a4,eu-north-1,Finding 6 for i-a0438f84a8124cb0,i-a0438f84a8124cb0,ACTIVE,CRITICAL,2025-01-07T00:01:00Z,2025-01-07T00:01:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f1a336397f444b96a3b7bc60fd4314a4,PACKAGE_VULNERABILITY,22.56,8.7,CVE-2021-30502
arn:aws:inspector:eu-north-1:266480780430:finding/fd263808df96451990babf3988b2b7e1,eu-north-1,Finding 1 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,ACTIVE,CRITICAL,2025-06-16T09:51:00Z,2025-06-16T09:51:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fd263808df96451990babf3988b2b7e1,PACKAGE_VULNERABILITY,39.33,6.8,CVE-2021-21731
arn:aws:inspector:eu-north-1:266480780430:finding/232764db830049e99c612502611d8226,eu-north-1,Finding 2 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,MEDIUM,2025-06-22T07:12:00Z,2025-06-22T07:12:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/232764db830049e99c612502611d8226,NETWORK_REACHABILITY,12.86,,
arn:aws:inspector:eu-north-1:266480780430:finding/cbc4664a145e4a95a9cbc5f2b74824ea,eu-north-1,Finding 3 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,CRITICAL,2025-03-18T10:13:00Z,2025-03-18T10:13:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cbc4664a145e4a95a9cbc5f2b74824ea,PACKAGE_VULNERABILITY,22.69,9.1,CVE-2021-30275
arn:aws:inspector:eu-north-1:266480780430:finding/68273c6ce5014dcbbbe051013487262b,eu-north-1,Finding 4 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,HIGH,2025-03-18T03:02:00Z,2025-03-18T03:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/68273c6ce5014dcbbbe051013487262b,PACKAGE_VULNERABILITY,8.56,8.3,CVE-2021-29976
arn:aws:inspector:eu-north-1:266480780430:finding/c28c6689a3c448709ae81755c767b7c0,eu-north-1,Finding 5 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,ACTIVE,CRITICAL,2025-03-26T06:02:00Z,2025-03-26T06:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c28c6689a3c448709ae81755c767b7c0,NETWORK_REACHABILITY,87.85,,
arn:aws:inspector:eu-north-1:266480780430:finding/fb80c0843c554f82a571d00398521b76,eu-north-1,Finding 6 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,MEDIUM,2025-03-23T22:18:00Z,2025-03-23T22:18:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fb80c0843c554f82a571d00398521b76,PACKAGE_VULNERABILITY,61.57,3.9,CVE-2021-25900
arn:aws:inspector:eu-north-1:266480780430:finding/56c64c31badc4c24aeb5c337f99b8e07,eu-north-1,Finding 7 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,LOW,2025-02-15T20:14:00Z,2025-02-15T20:14:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/56c64c31badc4c24aeb5c337f99b8e07,NETWORK_REACHABILITY,87.86,,
arn:aws:inspector:eu-north-1:266480780430:finding/ffd0be7f2c8846109793cc3e168e66db,eu-north-1,Finding 8 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,CRITICAL,2025-06-05T10:42:00Z,2025-06-05T10:42:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ffd0be7f2c8846109793cc3e168e66db,NETWORK_REACHABILITY,5.14,,
arn:aws:inspector:eu-north-1:266480780430:finding/d32117fcde954b12b27601ec79d932fb,eu-north-1,Finding 9 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,ACTIVE,CRITICAL,2025-05-02T04:30:00Z,2025-05-02T04:30:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d32117fcde954b12b27601ec79d932fb,NETWORK_REACHABILITY,55.72,,
arn:aws:inspector:eu-north-1:266480780430:finding/56e347aed663466d8c409e52c2084a31,eu-north-1,Finding 10 for i-f7a1d5020f854a3c,i-f7a1d5020f854a3c,RESOLVED,CRITICAL,2025-06-27T10:08:00Z,2025-06-27T10:08:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/56e347aed663466d8c409e52c2084a31,PACKAGE_VULNERABILITY,80.62,5.4,CVE-2021-45467
arn:aws:inspector:eu-north-1:266480780430:finding/cbabbf14ac974b78a79a495156b1ef4d,eu-north-1,Finding 1 for i-9da650705c814dbf,i-9da650705c814dbf,RESOLVED,LOW,2025-01-26T08:33:00Z,2025-01-26T08:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cbabbf14ac974b78a79a495156b1ef4d,NETWORK_REACHABILITY,11.78,,
arn:aws:inspector:eu-north-1:266480780430:finding/d87ba7c0e70546fb9f8c52aee00cd6db,eu-north-1,Finding 2 for i-9da650705c814dbf,i-9da650705c814dbf,ACTIVE,CRITICAL,2025-03-12T15:44:00Z,2025-03-12T15:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d87ba7c0e70546fb9f8c52aee00cd6db,PACKAGE_VULNERABILITY,57.06,1.0,CVE-2021-27068
arn:aws:inspector:eu-north-1:266480780430:finding/40a40070fa304d908913425b91cdbf50,eu-north-1,Finding 3 for i-9da650705c814dbf,i-9da650705c814dbf,ACTIVE,CRITICAL,2025-01-27T19:27:00Z,2025-01-27T19:27:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/40a40070fa304d908913425b91cdbf50,PACKAGE_VULNERABILITY,48.63,0.6,CVE-2021-35464
arn:aws:inspector:eu-north-1:266480780430:finding/0dcfe93fb2b64b6b89636795c21f6746,eu-north-1,Finding 4 for i-9da650705c814dbf,i-9da650705c814dbf,RESOLVED,HIGH,2025-06-12T05:05:00Z,2025-06-12T05:05:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/0dcfe93fb2b64b6b89636795c21f6746,NETWORK_REACHABILITY,31.68,,
arn:aws:inspector:eu-north-1:266480780430:finding/f7a5b68999544b16902b316763464363,eu-north-1,Finding 5 for i-9da650705c814dbf,i-9da650705c814dbf,RESOLVED,MEDIUM,2025-05-10T21:24:00Z,2025-05-10T21:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f7a5b68999544b16902b316763464363,NETWORK_REACHABILITY,46.74,,
arn:aws:inspector:eu-north-1:266480780430:finding/96d47f4b1fb9488993066ad1baa3e46c,eu-north-1,Finding 6 for i-9da650705c814dbf,i-9da650705c814dbf,RESOLVED,HIGH,2025-04-17T08:22:00Z,2025-04-17T08:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/96d47f4b1fb9488993066ad1baa3e46c,PACKAGE_VULNERABILITY,28.97,7.0,CVE-2021-44567
arn:aws:inspector:eu-north-1:266480780430:finding/1ec25745848d4d2ab6e4fe273534eeef,eu-north-1,Finding 1 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,RESOLVED,LOW,2025-06-07T00:47:00Z,2025-06-07T00:47:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1ec25745848d4d2ab6e4fe273534eeef,PACKAGE_VULNERABILITY,62.38,1.3,CVE-2021-43116
arn:aws:inspector:eu-north-1:266480780430:finding/f2917e1866bf48d3bfe11ebe2e3d87dd,eu-north-1,Finding 2 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,RESOLVED,MEDIUM,2025-06-24T18:32:00Z,2025-06-24T18:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f2917e1866bf48d3bfe11ebe2e3d87dd,NETWORK_REACHABILITY,70.56,,
arn:aws:inspector:eu-north-1:266480780430:finding/49e812d20fff4a2ebaed25e6360f9b6b,eu-north-1,Finding 3 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,RESOLVED,MEDIUM,2025-05-05T01:44:00Z,2025-05-05T01:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/49e812d20fff4a2ebaed25e6360f9b6b,NETWORK_REACHABILITY,47.67,,
arn:aws:inspector:eu-north-1:266480780430:finding/d54995709a7a43df8356a4e8f96872c7,eu-north-1,Finding 4 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,ACTIVE,MEDIUM,2025-04-03T22:31:00Z,2025-04-03T22:31:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d54995709a7a43df8356a4e8f96872c7,PACKAGE_VULNERABILITY,49.84,9.2,CVE-2021-33271
arn:aws:inspector:eu-north-1:266480780430:finding/6c9b5d92d18d42ce932eeb94332c8a96,eu-north-1,Finding 5 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,ACTIVE,MEDIUM,2025-03-18T01:21:00Z,2025-03-18T01:21:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6c9b5d92d18d42ce932eeb94332c8a96,PACKAGE_VULNERABILITY,55.9,0.2,CVE-2021-40907
arn:aws:inspector:eu-north-1:266480780430:finding/e0ff1177ce514ca0a7b7f08420b432ea,eu-north-1,Finding 6 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,ACTIVE,MEDIUM,2025-05-13T02:57:00Z,2025-05-13T02:57:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e0ff1177ce514ca0a7b7f08420b432ea,PACKAGE_VULNERABILITY,6.51,7.9,CVE-2021-42988
arn:aws:inspector:eu-north-1:266480780430:finding/6458f67acc2b4ea3b4c19f4e3b7d67c9,eu-north-1,Finding 7 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,RESOLVED,MEDIUM,2025-04-17T06:26:00Z,2025-04-17T06:26:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6458f67acc2b4ea3b4c19f4e3b7d67c9,NETWORK_REACHABILITY,78.68,,
arn:aws:inspector:eu-north-1:266480780430:finding/ebb8ad607c0c41e291c5646c37b8f6d9,eu-north-1,Finding 8 for i-4c65cf9d8a4b41fe,i-4c65cf9d8a4b41fe,RESOLVED,HIGH,2025-05-22T20:20:00Z,2025-05-22T20:20:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ebb8ad607c0c41e291c5646c37b8f6d9,NETWORK_REACHABILITY,48.77,,
arn:aws:inspector:eu-north-1:266480780430:finding/74c03700398a414fb836ed7c2181d214,eu-north-1,Finding 1 for i-3b5e5f87b47c4d99,i-3b5e5f87b47c4d99,RESOLVED,MEDIUM,2025-03-15T12:57:00Z,2025-03-15T12:57:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/74c03700398a414fb836ed7c2181d214,NETWORK_REACHABILITY,67.04,,
arn:aws:inspector:eu-north-1:266480780430:finding/9d143f94094f4adbaed0ccc8d7afd6f4,eu-north-1,Finding 2 for i-3b5e5f87b47c4d99,i-3b5e5f87b47c4d99,RESOLVED,HIGH,2025-03-01T23:24:00Z,2025-03-01T23:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9d143f94094f4adbaed0ccc8d7afd6f4,NETWORK_REACHABILITY,67.42,,
arn:aws:inspector:eu-north-1:266480780430:finding/a296da95eb5f48519f5c29afde66617e,eu-north-1,Finding 3 for i-3b5e5f87b47c4d99,i-3b5e5f87b47c4d99,RESOLVED,LOW,2025-05-20T01:42:00Z,2025-05-20T01:42:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a296da95eb5f48519f5c29afde66617e,NETWORK_REACHABILITY,90.58,,
arn:aws:inspector:eu-north-1:266480780430:finding/5225379cd95f400085adf08a9f858a4a,eu-north-1,Finding 4 for i-3b5e5f87b47c4d99,i-3b5e5f87b47c4d99,RESOLVED,HIGH,2025-05-05T10:09:00Z,2025-05-05T10:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5225379cd95f400085adf08a9f858a4a,NETWORK_REACHABILITY,84.32,,
arn:aws:inspector:eu-north-1:266480780430:finding/c9c8827ee08243b89c8e7cdb6077a14e,eu-north-1,Finding 5 for i-3b5e5f87b47c4d99,i-3b5e5f87b47c4d99,RESOLVED,LOW,2025-04-18T08:56:00Z,2025-04-18T08:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c9c8827ee08243b89c8e7cdb6077a14e,PACKAGE_VULNERABILITY,36.78,8.5,CVE-2021-43300
