visitId,visitNumber,visitStartTime,date,fullVisitorId,total_visits,total_hits,total_pageviews,total_bounces,total_session_quality,total_revenue,source,medium,campaign,keyword,device,browser,operatingSystem,country,city,hit_number,page_path,page_title,is_entrance,is_exit,time,action_type,action_step,transaction_id,event_category,event_action,event_label,product_names,product_skus,product_categories
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,1,/home,"Google Online Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,2,/home,Home,,,6288,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,3,/google+redesign/apparel/kids/kids+toddler,"Toddler | Kids' Apparel | Google Merchandise Store",,,17684,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,4,/store.html,"Toddler | Kids' Apparel | Google Merchandise Store",,,66790,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,5,/store.html/quickview,"Toddler | Kids' Apparel | Google Merchandise Store",,,78935,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,6,/store.html,"Toddler | Kids' Apparel | Google Merchandise Store",,,78937,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,7,/store.html,"Toddler | Kids' Apparel | Google Merchandise Store",,,92524,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,8,/google+redesign/apparel/kids/kids+toddler/google+toddler+short+sleeve+tee+white.axd,"Google Toddler Short Sleeve Tee White",,,94577,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,9,/google+redesign/accessories/pet,"Pet | Accessories | Google Merchandise Store",,,115576,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,10,/google+redesign/apparel/mens/mens+t+shirts,"Men's T-Shirts | Apparel | Google Merchandise Store",,,136521,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,11,/signin.html,"The Google Merchandise Store - Log In",,,162402,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,12,/store.html,Home,,,174756,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,13,/google+redesign/apparel/kids/kids+toddler,"Toddler | Kids' Apparel | Google Merchandise Store",,,182744,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,14,/google+redesign/apparel/kids/kids+youth,"Youth | Kids' Apparel | Google Merchandise Store",,,211929,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,15,/google+redesign/apparel/mens/mens+performance+wear,"Men's Performance Wear | Apparel | Google Merchandise Store",,,241347,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,16,/google+redesign/drinkware/mugs+and+cups,"Mugs & Cups | Drinkware | Google Merchandise Store",,,317249,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,17,/google+redesign/electronics/audio,"Audio | Electronics | Google Merchandise Store",,,334418,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,18,/google+redesign/electronics/power,"Power & Chargers | Electronics | Google Merchandise Store",,,350856,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501652876,1,1501652876,2017-08-01,2997546588767717972,1,19,17,NULL,30,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Redmond,19,/google+redesign/accessories/fun,"Fun | Accessories | Google Merchandise Store",,true,385493,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",1,/home,"Google Online Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",2,/home,Home,,,3039,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",3,/google+redesign/apparel/mens/mens+t+shirts,"Men's T-Shirts | Apparel | Google Merchandise Store",,,56932,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",4,/google+redesign/apparel/womens/womens+t+shirts,"Women's T-Shirts | Apparel | Google Merchandise Store",,,60941,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",5,/google+redesign/bags,"Bags | Google Merchandise Store",,,67957,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",6,/google+redesign/drinkware,"Drinkware | Google Merchandise Store",,,78950,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",7,/google+redesign/lifestyle/google+executive+umbrella.axd,"Google Executive Umbrella",,,131988,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",8,/google+redesign/bags/totes/suitcase+organizer+cubes.axd,"Suitcase Organizer Cubes",,,167981,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",9,/google+redesign/apparel/men+s+t+shirts/google+mens+s+s+badge+tee+charcoal.axd,"Google Men's Short Sleeve Badge Tee Charcoal",,,241954,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",10,/google+redesign/apparel/men+s+t+shirts/youtube+mens+s+s+hero+tee.axd,"YouTube Men's Short Sleeve Hero Tee Charcoal",,,364956,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",11,/google+redesign/bags/quickview,"Bags | Google Merchandise Store",,,435046,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",12,/google+redesign/bags,"Bags | Google Merchandise Store",,,435046,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",13,/google+redesign/bags/totes/google+tote+bag.axd,"Google Tote Bag",,,442026,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",14,/google+redesign/accessories,"Accessories | Google Merchandise Store",,,465423,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",15,/google+redesign/lifestyle/fun/malibu+sunglasses.axd,"The Google Merchandise Store/Malibu Sunglasses",,,523966,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",16,/google+redesign/drinkware/quickview,"Drinkware | Google Merchandise Store",,,593771,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",17,/google+redesign/drinkware,"Drinkware | Google Merchandise Store",,,593772,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",18,/google+redesign/drinkware/mugs/android+4oz+rise+mug.axd,"Android Rise 14 oz Mug",,,601010,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501645510,1,1501645510,2017-08-01,5036504003993248220,1,19,17,NULL,35,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",19,/google+redesign/bags/totes/google+tote+bag.axd,"Google Tote Bag",,true,674944,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",1,/basket.html,"Shopping Cart",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",2,/store.html,Home,,,8345,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",3,/google+redesign/apparel/headgear,"Headgear | Apparel | Google Merchandise Store",,,15243,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",4,/google+redesign/apparel/headgear,"Headgear | Apparel | Google Merchandise Store",,,23401,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",5,/google+redesign/apparel/headgear/quickview,"Headgear | Apparel | Google Merchandise Store",,,23403,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",6,/google+redesign/apparel/headgear,"Headgear | Apparel | Google Merchandise Store",,,26629,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",7,/basket.html,"Shopping Cart",,,30644,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",8,/basket.html,"Shopping Cart",,,38944,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",9,/signin.html,"The Google Merchandise Store - Log In",,,45315,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",10,/signin.html,"The Google Merchandise Store - Log In",,,77557,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",11,/registersuccess.html,"The Google Merchandise Store - Log In",,,100165,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",12,/store.html,Home,,,107301,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",13,/basket.html,"Shopping Cart",,,114490,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",14,/yourinfo.html,"Checkout Your Information",,,125148,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",15,/yourinfo.html,"Checkout Your Information",,,1066000,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",16,/payment.html,"Payment Method",,,1087012,5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",17,/payment.html,"Payment Method",,,1159389,5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",18,/payment.html,"Payment Method",,,1174055,5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616540,2,1501616540,2017-08-01,5835011534221003810,1,19,17,NULL,88,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United States","not available in demo dataset",19,/payment.html,"Payment Method",,true,1186995,5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",1,/home,Home,true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",2,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,12585,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",3,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,61180,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",4,/google+redesign/apparel/womens/womens+outerwear/quickview,"Women's Outerwear | Apparel | Google Merchandise Store",,,61180,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",5,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,64530,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",6,/google+redesign/apparel/women+s+google+convertible+jacket+vest+black.axd,"Google Women's Convertible Vest-Jacket Black",,,67813,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",7,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,82145,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",8,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,93743,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",9,/google+redesign/apparel/womens/womens+outerwear/quickview,"Women's Outerwear | Apparel | Google Merchandise Store",,,93743,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",10,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,96187,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",11,/google+redesign/apparel/womens+outerwear/android+womens+fleece+hoodie.axd,"Android Women's Fleece Hoodie",,,98873,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",12,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",,,109064,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",13,/google+redesign/apparel/womens/womens+t+shirts,"Women's T-Shirts | Apparel | Google Merchandise Store",,,114548,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",14,/google+redesign/apparel/womens/womens+t+shirts,"Women's T-Shirts | Apparel | Google Merchandise Store",,,122989,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",15,/google+redesign/apparel/womens/womens+t+shirts/quickview,"Women's T-Shirts | Apparel | Google Merchandise Store",,,122990,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",16,/google+redesign/apparel/womens/womens+t+shirts,"Women's T-Shirts | Apparel | Google Merchandise Store",,,125783,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",17,/google+redesign/apparel/womens+tshirts/google+womens+vintage+tshirt+black.axd,"Google Women's Vintage Hero Tee Black",,,127543,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",18,/google+redesign/apparel/womens/womens+t+shirts,"Women's T-Shirts | Apparel | Google Merchandise Store",,,163675,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501616434,3,1501616434,2017-08-01,5837861602768827939,1,19,13,NULL,61,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",19,/google+redesign/apparel/mens/mens+outerwear,"Men's Outerwear | Apparel | Google Merchandise Store",,true,195842,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",1,/home,Home,true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",2,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,39185,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",3,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,55765,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",4,/google+redesign/office/writing+instruments/quickview,"Writing Instruments | Office | Google Merchandise Store",,,55765,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",5,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,58796,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",6,/google+redesign/office/writing/maze+pen.axd,"The Google Merchandise Store/Maze Pen",,,62390,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",7,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,107670,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",8,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,120494,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",9,/google+redesign/office/writing+instruments/quickview,"Writing Instruments | Office | Google Merchandise Store",,,120495,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",10,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,,122307,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603835,1,1501603835,2017-08-01,0091712978079395246,1,19,13,NULL,7,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,Mexico,"Mexico City",11,/google+redesign/office/writing/four+color+retractable+pen.axd,"Four Color Retractable Pen",,,126068,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
